complaint_id,complaint_officer_number,officer_days_on_force_at_incident,allegation_record_identity,fado_type,allegation,victim_age_range_at_incident,victim_gender,victim_race_legacy,investigator_recommendation,ccrb_allegation_disposition,tax_id,officer_rank_at_incident,officer_command_at_incident,victim_race_ethnicity,nypd_allegation_disposition,officer_years_on_force_at_incident
200207058,1,0,304158,Discourtesy,Word,24 < Age <= 29,Male/Man,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
202101183,2,5692,1171800,Abuse of Authority,Failure to provide RTKA card,34 < Age <= 39,Male/Man,Other Race,Unsubstantiated,Unsubstantiated,939039.0,Detective,NARCBBS,Unknown,Unknown,15.59
200508129,2,2508,438931,Force,Physical force,29 < Age <= 34,Male/Man,Asian,Exonerated,Exonerated,923232.0,Police Officer,109 PCT,Unknown,Unknown,6.87
202412143,1,1150,1301142,Abuse of Authority,Threat of arrest,44 < Age <= 49,Male/Man,Unknown,Unable to Determine,Unable to Determine,973170.0,Police Officer,121 PCT,Black and/or African American (R),Unknown,3.15
201500815,1,0,907974,Force,Physical force,24 < Age <= 29,Male/Man,Hispanic,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
202003001,1,0,1094639,Force,Gun Pointed,24 < Age <= 29,Male/Man,Black,Officer(s) Unidentified,Officer(s) Unidentified,0,Unknown,Unknown,Unknown,Unknown,0.0
201111967,1,2259,813714,Abuse of Authority,Threat of arrest,14 < Age <= 17,Male/Man,Hispanic,Unsubstantiated,Unsubstantiated,939314.0,Police Officer,049 PCT,Unknown,Unknown,6.19
201106147,1,1398,774007,Abuse of Authority,Stop,14 < Age <= 17,Male/Man,Hispanic,Exonerated,Exonerated,944249.0,Police Officer,042 PCT,Unknown,Unknown,3.83
200004985,1,937,247209,Discourtesy,Word,29 < Age <= 34,Male/Man,Asian,Unfounded,Unfounded,920006.0,Police Officer,106 PCT,Unknown,Unknown,2.57
202400095,2,0,1258852,Abuse of Authority,Refusal to process civilian complaint,29 < Age <= 34,Female/Woman,Unknown,Officer(s) Unidentified,Officer(s) Unidentified,0,Unknown,Unknown,Black and/or African American (R); Decline to Answer (NA),Unknown,0.0
202306703,1,461,1242373,Abuse of Authority,Threat of arrest,39 < Age <= 44,Female/Woman,Unknown,Unfounded,Unfounded,974670.0,Police Officer,017 PCT,Black and/or African American (R),Unknown,1.26
201000866,1,0,675161,Force,Physical force,0,Male/Man,Unknown,Complainant Unavailable,Complainant Unavailable,0,Unknown,Unknown,Unknown,Unknown,0.0
200408885,3,4015,391307,Discourtesy,Word,09 < Age <= 14,Male/Man,Hispanic,Unfounded,Unfounded,911739.0,Police Officer,107 PCT,Unknown,Unknown,11.0
200910103,2,0,643242,Discourtesy,Word,0,Male/Man,Unknown,Complainant Unavailable,Complainant Unavailable,0,Unknown,Unknown,Unknown,Unknown,0.0
202402562,1,0,1268416,Abuse of Authority,Property damaged,44 < Age <= 49,Male/Man,Unknown,Officer(s) Unidentified,Officer(s) Unidentified,0,Unknown,Unknown,Decline to Answer (NA),Unknown,0.0
200610743,2,0,466982,Abuse of Authority,Threat of arrest,0,Female/Woman,Unknown,Complainant Unavailable,Complainant Unavailable,0,Unknown,Unknown,Unknown,Unknown,0.0
201909547,4,4132,1137057,Discourtesy,Other,09 < Age <= 14,Male/Man,Black,Substantiated,Substantiated (Command Discipline A),946939.0,Police Officer,076 PCT,Unknown,APU Command Discipline B,11.32
200613628,2,2955,482985,Abuse of Authority,Frisk,34 < Age <= 39,Male/Man,White,Substantiated,Substantiated (Charges),922339.0,Police Officer,026 PCT,Unknown,Instructions,8.1
201700031,2,0,987537,Force,Physical force,0,Male/Man,Refused,Unfounded,Unfounded,0,Unknown,Unknown,Unknown,Unknown,0.0
202202839,1,6109,1176904,Abuse of Authority,Frisk,39 < Age <= 44,Male/Man,Unknown,Complainant Unavailable,Complainant Unavailable,937662.0,Police Officer,028 PCT,Unknown,Unknown,16.74
202101310,1,4802,1126966,Discourtesy,Word,44 < Age <= 49,Male/Man,Black,Unfounded,Unfounded,945906.0,Police Officer,PSA 6,Unknown,Unknown,13.16
202303889,7,618,1282324,Abuse of Authority,Frisk,20 < Age <= 24,Male/Man,Unknown,Substantiated,Substantiated (Command Discipline A),971991.0,Police Officer,040 PCT,Black and/or African American (R),No Disciplinary Action-DUP,1.69
200007172,1,0,253165,Abuse of Authority,Property damaged,34 < Age <= 39,Male/Man,Black,Officer(s) Unidentified,Officer(s) Unidentified,0,Unknown,Unknown,Unknown,Unknown,0.0
200818755,1,0,606271,Abuse of Authority,Property damaged,0,Female/Woman,Unknown,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
201211241,1,3126,814386,Discourtesy,Word,24 < Age <= 29,Male/Man,Black,Complainant Uncooperative,Complainant Uncooperative,934299.0,Detective,NARCBBN,Unknown,Unknown,8.56
201608083,1,0,965838,Abuse of Authority,Threat of summons,54 < Age <= 59,Male/Man,White,Complaint Withdrawn,Complaint Withdrawn,0,Unknown,Unknown,Unknown,Unknown,0.0
200200400,1,0,289950,Abuse of Authority,Frisk and/or search,24 < Age <= 29,Male/Man,Hispanic,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
201109950,1,3313,751678,Discourtesy,Word,0,Male/Man,Unknown,Complaint Withdrawn,Complaint Withdrawn,931483.0,Sergeant,034 PCT,Unknown,Unknown,9.08
200207102,2,6127,322480,Abuse of Authority,Question and/or stop,44 < Age <= 49,Male/Man,Black,Substantiated,Substantiated (Charges),889202.0,Sergeant,PROPCLK,Unknown,Command Discipline - B,16.79
200609498,1,2116,459044,Abuse of Authority,Question and/or stop,24 < Age <= 29,Male/Man,Black,Complainant Uncooperative,Complainant Uncooperative,927445.0,Police Officer,013 PCT,Unknown,Unknown,5.8
200513891,3,7065,454228,Abuse of Authority,Vehicle search,24 < Age <= 29,Male/Man,Black,Substantiated,Exonerated,890887.0,Sergeant,023 PCT,Unknown,Unknown,19.36
200714628,1,0,531315,Discourtesy,Word,17 < Age <= 20,Male/Man,Black,Alleged Victim Uncooperative,Alleged Victim Uncooperative,0,Unknown,28 PCT,Unknown,Unknown,0.0
201010333,2,2342,728934,Offensive Language,Other,44 < Age <= 49,Male/Man,Black,Unfounded,Unfounded,934081.0,Sergeant,076 PCT,Unknown,Unknown,6.42
201902737,3,5746,1052473,Discourtesy,Action,24 < Age <= 29,Male/Man,Unknown,Complainant Uncooperative,Complainant Uncooperative,930483.0,Police Officer,046 PCT,Unknown,Unknown,15.74
202505469,5,6091,1321011,Force,Gun Pointed,20 < Age <= 24,Male/Man,Unknown,Within NYPD Guidelines,Within NYPD Guidelines,946251.0,Detective,ESU,Black and/or African American (R),Unknown,16.69
200609996,1,563,479167,Abuse of Authority,Question and/or stop,20 < Age <= 24,Male/Man,Black,Exonerated,Exonerated,936055.0,Police Officer,120 PCT,Unknown,Unknown,1.54
200102260,1,1200,264687,Force,Physical force,0,Male/Man,Unknown,Complainant Uncooperative,Complainant Uncooperative,920663.0,Police Officer,044 PCT,Unknown,Unknown,3.29
200809558,2,0,589570,Abuse of Authority,Question,34 < Age <= 39,Male/Man,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
201004336,1,0,687142,Force,Physical force,17 < Age <= 20,Male/Man,Black,Alleged Victim Uncooperative,Alleged Victim Uncooperative,0,Unknown,040 PCT,Unknown,Unknown,0.0
200915496,1,0,658097,Force,Physical force,24 < Age <= 29,Male/Man,Black,Alleged Victim Uncooperative,Alleged Victim Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
200905095,1,0,635194,Abuse of Authority,Refusal to obtain medical treatment,49 < Age <= 54,Male/Man,Black,Unfounded,Unfounded,0,Unknown,075 PCT,Unknown,Unknown,0.0
200412030,1,0,378714,Abuse of Authority,Frisk and/or search,0,Unknown,Unknown,Victim Unidentified,Victim Unidentified,0,Unknown,Unknown,Unknown,Unknown,0.0
202504050,1,0,1316748,Abuse of Authority,Seizure of property,0,Male/Man,Unknown,SRAD Closure,SRAD Closure,0,Unknown,Unknown,Other Hispanic/Latino (E),Unknown,0.0
201112589,2,0,761632,Abuse of Authority,Stop,20 < Age <= 24,Male/Man,Black,Complainant Unavailable,Complainant Unavailable,0,Unknown,Unknown,Unknown,Unknown,0.0
201503245,2,0,926338,Force,Physical force,17 < Age <= 20,Male/Man,Hispanic,Officer(s) Unidentified,Officer(s) Unidentified,0,Unknown,Unknown,Unknown,Unknown,0.0
201901265,3,1751,1046837,Abuse of Authority,Vehicle search,20 < Age <= 24,Female/Woman,Hispanic,Complaint Withdrawn,Complaint Withdrawn,955899.0,Police Officer,079 PCT,Unknown,Unknown,4.8
202411206,1,1609,1302360,Abuse of Authority,Other,34 < Age <= 39,Male/Man,Unknown,Complaint Withdrawn,Complaint Withdrawn,967774.0,Police Officer,075 PCT,Unknown,Unknown,4.41
200906329,1,3341,632491,Abuse of Authority,Threat of force (verbal or physical),20 < Age <= 24,Male/Man,Black,Unsubstantiated,Unsubstantiated,925519.0,Detective,NARCBBN,Unknown,Unknown,9.15
202208139,1,1783,1203331,Force,Physical force,29 < Age <= 34,Male/Man,Black,Within NYPD Guidelines,Within NYPD Guidelines,965520.0,Police Officer,067 PCT,Black and/or African American (R),Unknown,4.88
200006578,1,5142,251591,Discourtesy,Word,0,Unknown,Unknown,Complainant Uncooperative,Complainant Uncooperative,890112.0,Sergeant,105 PCT,Unknown,Unknown,14.09
200900922,3,1821,628501,Abuse of Authority,Threat of force (verbal or physical),49 < Age <= 54,Male/Man,Black,Unfounded,Unfounded,933554.0,Police Officer,077 PCT,Unknown,Unknown,4.99
201300808,1,4229,826264,Discourtesy,Word,29 < Age <= 34,Male/Man,White,Unsubstantiated,Unsubstantiated,927910.0,Sergeant,046 PCT,Unknown,Unknown,11.59
201110710,2,0,754761,Abuse of Authority,Frisk,34 < Age <= 39,Male/Man,Black,Complaint Withdrawn,Complaint Withdrawn,0,Unknown,Unknown,Unknown,Unknown,0.0
202301615,2,1573,1211818,Abuse of Authority,Refusal to obtain medical treatment,29 < Age <= 34,Male/Man,Unknown,Substantiated,Substantiated (Command Discipline A),966748.0,Police Officer,047 PCT,Black and/or African American (R); Decline to Answer (NA),APU Command Discipline B,4.31
202207428,1,2390,1217100,Discourtesy,Word,17 < Age <= 20,Male/Man,Unknown,Substantiated,Substantiated (Command Discipline A),959503.0,Police Officer,PBMN SU PST,Black and/or African American (R),No Disciplinary Action-DUP,6.55
201907366,2,2592,1084883,Abuse of Authority,Forcible Removal to Hospital,64 < Age <= 69,Female/Woman,White,Unsubstantiated,Unsubstantiated,953383.0,Police Officer,120 PCT,Unknown,Unknown,7.1
200206356,2,1176,301980,Abuse of Authority,Premises entered and/or searched,0,Unknown,Unknown,Unsubstantiated,Alleged Victim Uncooperative,924632.0,Police Officer,067 PCT,Unknown,Unknown,3.22
202007395,1,0,1172852,Abuse of Authority,Question,29 < Age <= 34,Male/Man,Black,Officer(s) Unidentified,Officer(s) Unidentified,0,Unknown,Unknown,Unknown,Unknown,0.0
200302831,1,4568,318928,Offensive Language,Other,39 < Age <= 44,Male/Man,Black,Unsubstantiated,Unsubstantiated,898058.0,Police Officer,043 PCT,Unknown,Unknown,12.52
200305089,2,0,336615,Abuse of Authority,Threat of force (verbal or physical),49 < Age <= 54,Female/Woman,Black,Officer(s) Unidentified,Officer(s) Unidentified,0,Unknown,Unknown,Unknown,Unknown,0.0
200703413,1,3374,495599,Force,Gun Pointed,20 < Age <= 24,Male/Man,Refused,Substantiated,Exonerated,920811.0,Lieutenant,043 PCT,Unknown,Unknown,9.24
201908631,1,5373,1072647,Force,Physical force,44 < Age <= 49,Female/Woman,Black,Exonerated,Exonerated,936238.0,Police Officer,069 PCT,Unknown,Unknown,14.72
201706696,1,0,994379,Force,Physical force,34 < Age <= 39,Male/Man,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,047 PCT,Unknown,Unknown,0.0
201200203,2,1453,774548,Discourtesy,Word,20 < Age <= 24,Male/Man,Unknown,Complainant Unavailable,Complainant Unavailable,945470.0,Police Officer,072 PCT,Unknown,Unknown,3.98
200305249,2,5825,340717,Abuse of Authority,Vehicle stop,29 < Age <= 34,Male/Man,Black,Unsubstantiated,Exonerated,892982.0,Sergeant,O C C B,Unknown,Unknown,15.96
202306526,4,2733,1236683,Abuse of Authority,Frisk,0,Unknown,Unknown,Substantiated,Substantiated (Command Discipline A),960272.0,Police Officer,PSA 7,Unknown,"APU Previously adjudicated, with discipline",7.49
201600542,1,3838,942637,Discourtesy,Action,17 < Age <= 20,Male/Man,Black,Unsubstantiated,Unsubstantiated,938303.0,Detective,GANG BS,Unknown,Unknown,10.52
201602708,1,0,954193,Abuse of Authority,Threat of arrest,44 < Age <= 49,Female/Woman,Other Race,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
200904913,1,0,623281,Force,Physical force,20 < Age <= 24,Male/Man,Black,Alleged Victim Uncooperative,Alleged Victim Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
201304846,2,1038,862075,Force,Physical force,29 < Age <= 34,Male/Man,White,Substantiated,Substantiated (Charges),949788.0,Police Officer,104 PCT,Unknown,APU Guilty,2.84
200704300,1,0,498374,Discourtesy,Word,0,Male/Man,Unknown,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
202400867,2,2479,1304909,Abuse of Authority,Stop,17 < Age <= 20,Male/Man,Unknown,Within NYPD Guidelines,Within NYPD Guidelines,963810.0,Police Officer,069 PCT,Black and/or African American (R); Decline to Answer (NA),Unknown,6.79
202206737,2,0,1194843,Abuse of Authority,Vehicle stop,17 < Age <= 20,Male/Man,Hispanic,Exonerated,Within NYPD Guidelines,0,Unknown,Unknown,Unknown,Unknown,0.0
200614926,1,0,475702,Force,Physical force,0,Female/Woman,Black,Alleged Victim Unavailable,Alleged Victim Unavailable,0,Unknown,Unknown,Unknown,Unknown,0.0
201013855,1,0,713812,Abuse of Authority,Search (of person),14 < Age <= 17,Male/Man,Hispanic,Officer(s) Unidentified,Officer(s) Unidentified,0,Unknown,Unknown,Unknown,Unknown,0.0
200101385,1,0,264130,Force,Physical force,0,Male/Man,Unknown,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
201908929,2,0,1073644,Abuse of Authority,Refusal to provide shield number,17 < Age <= 20,Male/Man,Unknown,Complainant Unavailable,Complainant Unavailable,0,Unknown,Unknown,Unknown,Unknown,0.0
200403438,1,0,353635,Discourtesy,Action,0,Unknown,Unknown,Complaint Withdrawn,Complaint Withdrawn,0,Unknown,Unknown,Unknown,Unknown,0.0
201311111,1,9996,856018,Abuse of Authority,Premises entered and/or searched,0,Unknown,Unknown,Exonerated,Exonerated,891112.0,Captain,084 PCT,Unknown,Unknown,27.39
201705651,3,3650,999600,Abuse of Authority,Premises entered and/or searched,0,Unknown,Unknown,Alleged Victim Uncooperative,Alleged Victim Uncooperative,944211.0,Police Officer,PSA 4,Unknown,Unknown,10.0
202204559,2,1284,1217578,Abuse of Authority,Search (of person),39 < Age <= 44,Female/Woman,Other Race,Miscellaneous - Subject Resigned,Miscellaneous - Subject Resigned,967168.0,Police Officer,PSA 5,Unknown,Unknown,3.52
200106915,4,3378,278585,Offensive Language,Other,20 < Age <= 24,Female/Woman,Black,Unsubstantiated,Unsubstantiated,901536.0,Police Officer,081 PCT,Unknown,Unknown,9.25
201902598,2,888,1053592,Abuse of Authority,Refusal to provide shield number,20 < Age <= 24,Male/Man,Unknown,Complainant Uncooperative,Complainant Uncooperative,962795.0,Police Officer,013 PCT,Unknown,Unknown,2.43
201213661,2,5936,806786,Force,Physical force,14 < Age <= 17,Female/Woman,Unknown,Complainant Uncooperative,Complainant Uncooperative,918245.0,Police Officer,030 PCT,Unknown,Unknown,16.26
200816330,1,0,598428,Force,Hit against inanimate object,0,Unknown,Hispanic,Complaint Withdrawn,Complaint Withdrawn,0,Unknown,Unknown,Unknown,Unknown,0.0
201310790,1,0,854675,Abuse of Authority,Stop,14 < Age <= 17,Female/Woman,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
200303856,9,0,373988,Force,Hit against inanimate object,39 < Age <= 44,Male/Man,White,Unfounded,Unfounded,0,Unknown,Unknown,Unknown,Unknown,0.0
202408248,2,2106,1290774,Abuse of Authority,Vehicle stop,34 < Age <= 39,Male/Man,Unknown,Within NYPD Guidelines,Within NYPD Guidelines,966558.0,Police Officer,001 PCT,Decline to Answer (NA),Unknown,5.77
200807142,1,0,573814,Discourtesy,Word,20 < Age <= 24,Male/Man,Hispanic,Alleged Victim Uncooperative,Alleged Victim Uncooperative,0,Unknown,083 PCT,Unknown,Unknown,0.0
201804921,1,1256,1025892,Abuse of Authority,Search of Premises,0,Unknown,Unknown,Unsubstantiated,Unsubstantiated,957734.0,Police Officer,034 PCT,Unknown,Unknown,3.44
202307587,1,7141,1244130,Abuse of Authority,Refusal to process civilian complaint,44 < Age <= 49,Female/Woman,Unknown,Unable to Determine,Unable to Determine,933977.0,Sergeant,072 PCT,White/Caucasian (R),Unknown,19.56
200500565,1,0,387645,Discourtesy,Word,17 < Age <= 20,Male/Man,Unknown,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
202007366,1,1288,1109930,Force,Physical force,39 < Age <= 44,Male/Man,Black,Complaint Withdrawn,Complaint Withdrawn,963475.0,Police Officer,017 PCT,Unknown,Unknown,3.53
201904569,1,951,1059076,Force,Physical force,0,Male/Man,Unknown,Complainant Unavailable,Complainant Unavailable,962896.0,Police Officer,PSA 2,Unknown,Unknown,2.61
202204439,1,0,1184176,Force,Nonlethal restraining device,29 < Age <= 34,Male/Man,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
201505369,2,4711,923853,Force,Hit against inanimate object,24 < Age <= 29,Female/Woman,Black,Complainant Uncooperative,Complainant Uncooperative,931536.0,Police Officer,028 PCT,Unknown,Unknown,12.91
201202289,4,0,835747,Discourtesy,Word,0,Female/Woman,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,120 PCT,Unknown,Unknown,0.0
202502995,1,0,1313276,Discourtesy,Action,0,Female/Woman,Unknown,SRAD Closure,SRAD Closure,0,Unknown,Unknown,Unknown,Unknown,0.0
202405901,3,0,1291510,Abuse of Authority,Refusal to process civilian complaint,29 < Age <= 34,Male/Man,Unknown,Officer(s) Unidentified,Officer(s) Unidentified,0,Unknown,Unknown,Black and/or African American (R),Unknown,0.0
201103556,2,4839,740847,Force,Gun Pointed,34 < Age <= 39,Female/Woman,Black,Exonerated,Exonerated,920302.0,Detective,QNROBSQ,Unknown,Unknown,13.26
201500307,1,3765,906382,Force,Physical force,59 < Age <= 64,Female/Woman,Asian,Complainant Uncooperative,Complainant Uncooperative,936006.0,Police Officer,019 PCT,Unknown,Unknown,10.32
201004589,1,1907,716584,Abuse of Authority,Property damaged,49 < Age <= 54,Male/Man,Black,Unfounded,Unfounded,937618.0,Detective,NARCBQN,Unknown,Unknown,5.22
202402123,1,0,1266183,Abuse of Authority,Threat of arrest,0,Unknown,Unknown,OMB PEG Directive Closure,OMB PEG Directive Closure,0,Unknown,Unknown,Unknown,Unknown,0.0
200804047,1,1357,558683,Abuse of Authority,Property damaged,29 < Age <= 34,Male/Man,Black,Unsubstantiated,Unsubstantiated,934785.0,Police Officer,NARCBBN,Unknown,Unknown,3.72
200614465,1,0,474217,Force,Physical force,14 < Age <= 17,Male/Man,Hispanic,Alleged Victim Uncooperative,Alleged Victim Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
202104071,1,6007,1133856,Abuse of Authority,Question,24 < Age <= 29,Male/Man,Unknown,Exonerated,Within NYPD Guidelines,936421.0,Detective,BK SVS,Unknown,Unknown,16.46
202106546,2,7058,1145784,Abuse of Authority,Entry of Premises,0,Unknown,Unknown,Miscellaneous - Subject Retired,Miscellaneous - Subject Retired,930541.0,Detective,094 DET,Unknown,Unknown,19.34
200408787,1,1438,368815,Abuse of Authority,Frisk and/or search,39 < Age <= 44,Male/Man,Hispanic,Unsubstantiated,Unsubstantiated,927265.0,Police Officer,NARCBBS,Unknown,Unknown,3.94
200914237,1,2261,654982,Discourtesy,Word,29 < Age <= 34,Female/Woman,Hispanic,Unsubstantiated,Unsubstantiated,932543.0,Police Officer,PSA 8,Unknown,Unknown,6.19
200616142,1,4839,503259,Abuse of Authority,Question and/or stop,17 < Age <= 20,Male/Man,Black,Substantiated,Substantiated (Charges),914446.0,Police Officer,PSA 6,Unknown,Instructions,13.26
200604303,1,0,444078,Force,Physical force,0,Male/Man,Black,Exonerated,Exonerated,0,Unknown,Unknown,Unknown,Unknown,0.0
200404243,2,4690,360743,Abuse of Authority,Refusal to obtain medical treatment,34 < Age <= 39,Male/Man,Black,Exonerated,Exonerated,899829.0,Sergeant,122 PCT,Unknown,Unknown,12.85
200506981,1,0,414374,Discourtesy,Demeanor/tone,0,Female/Woman,Unknown,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,Unknown,Unknown,Unknown,0.0
200001030,1,1046,236261,Force,Physical force,17 < Age <= 20,Female/Woman,White,Exonerated,Exonerated,919858.0,Police Officer,MTS PCT,Unknown,Unknown,2.87
200208010,1,5577,307009,Force,Gun Pointed,0,Male/Man,Unknown,Unfounded,Unfounded,891301.0,Detective,106 DET,Unknown,Unknown,15.28
200607682,1,6186,500367,Abuse of Authority,Refusal to provide name/shield number,74 < Age <= 79,Female/Woman,Black,Unsubstantiated,Unsubstantiated,895598.0,Police Officer,103 PCT,Unknown,Unknown,16.95
201504897,2,0,923080,Abuse of Authority,Stop,20 < Age <= 24,Male/Man,Black,Complainant Uncooperative,Complainant Uncooperative,0,Unknown,049 PCT,Unknown,Unknown,0.0
200709198,2,716,513556,Abuse of Authority,Premises entered and/or searched,0,Unknown,Unknown,Complaint Withdrawn,Complaint Withdrawn,939603.0,Police Officer,081 PCT,Unknown,Unknown,1.96
202301403,6,6066,1219635,Abuse of Authority,Improper use of body-worn camera,24 < Age <= 29,Male/Man,Unknown,Unable to Determine,Unable to Determine,942321.0,Police Officer,079 PCT,Unknown,Unknown,16.62
200717678,5,6730,607957,Abuse of Authority,Refusal to provide name/shield number,24 < Age <= 29,Male/Man,Black,Unsubstantiated,Unsubstantiated,895449.0,Sergeant,075 PCT,Unknown,Unknown,18.44
